Номер заказа,Дата заказа,Товар,Артикул,Код,Тип,Количество,Цена,Скидка %,НДС %,Сумма,Себестоимость товара ед.,Себестоимость товара общая,Доставка на позицию,Комиссия на позицию,ПОЛНАЯ себестоимость,Прибыль,Маржа %,Источник себестоимости
645932805,2025-09-19 21:34:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666819545,2025-10-09 13:58:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664548657,2025-10-07 13:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
669329203,2025-10-11 17:07:00.000,Комплект Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,694752649,bundle,1.0,75000.0,0.0,0,75000.0,47000.0,47000.0,0.0,13031.0,60031.0,14969.0,19.96,основной товар (арт. tsi00002)
674309994,2025-10-15 19:12:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
666820113,2025-10-09 13:57:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
645949456,2025-09-19 21:50:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,16759.0,52579.0,26421.0,33.44,товар
660198632,2025-10-03 14:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664551062,2025-10-07 13:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
669643349,2025-10-11 21:40:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
664199355,2025-10-07 08:24:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666956034,2025-10-09 16:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664552093,2025-10-07 13:48:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
WB3990059972,2025-10-08 21:20:00.000,Кресло качалка Rina кофе 100x62x37см,tsi00013,352003823,product,1.0,6440.0,0.0,0,6440.0,30213.0,30213.0,0.0,0.0,30213.0,-23773.0,-369.15,товар
646028396,2025-09-19 23:57:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
664199415,2025-10-07 08:25:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660198666,2025-10-03 14:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664552163,2025-10-07 13:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660199480,2025-10-03 14:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646221449,2025-09-20 09:10:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 1ЯЩ,tsi00038,471674612,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
664197595,2025-10-07 08:25:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
666026138,2025-10-08 18:59:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
664199484,2025-10-07 08:26:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,2.0,10.0,0.0,0,20.0,0.0,0.0,0.0,2.4,2.4,17.6,88.0,не найдена
646221668,2025-09-20 09:13:00.000,Туалетный столик Lux белый с черной столешницой 80x40x75см 2ЯЩ,tsi00025,647461287,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,18431.0,69092.0,50908.0,42.42,товар
672776259,2025-10-14 13:42:00.000,Тумба прикроватная Вивьен серая 50x40x40см,tsi00018,526450247,product,2.0,52000.0,0.0,0,104000.0,22467.0,44934.0,0.0,12480.0,57414.0,46586.0,44.79,товар
646108311,2025-09-20 06:28:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,55000.0,0.0,0,55000.0,29301.0,29301.0,0.0,6600.0,35901.0,19099.0,34.73,товар
666956412,2025-10-09 16:17:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673537556,2025-10-15 07:04:00.000,Раскладушка черный 66х178 см с матрасом,tsi00020,877109128,product,1.0,41500.0,0.0,0,41500.0,16150.0,16150.0,0.0,4980.0,21130.0,20370.0,49.08,товар
672282735,2025-10-14 04:40:00.000,Система шкаф 4ДСандора белый без зеркал (2 коробки),tsi00033,794400043,product,1.0,106431.0,0.0,0,106431.0,75643.0,75643.0,0.0,12771.72,88414.72,18016.28,16.93,товар
646187425,2025-09-20 08:34:00.000,"Стеллаж напольный L88 серый, 46x46x157 см",tsi00075,790955183,product,1.0,62000.0,0.0,0,62000.0,0.0,0.0,0.0,7440.0,7440.0,54560.0,88.0,не найдена
668040753,2025-10-10 15:37:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673008544,2025-10-14 17:26:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,9240.0,56240.0,20760.0,26.96,товар
646146362,2025-09-20 07:41:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666956459,2025-10-09 16:18:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646329823,2025-09-20 11:02:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,16759.0,52579.0,26421.0,33.44,товар
665478986,2025-10-08 10:28:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
665492374,2025-10-08 10:34:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646469046,2025-09-20 13:11:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666565840,2025-10-09 10:02:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666957718,2025-10-09 16:20:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646625068,2025-09-20 15:45:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
662384059,2025-10-05 15:34:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,55000.0,0.0,0,55000.0,29301.0,29301.0,0.0,6600.0,35901.0,19099.0,34.73,товар
646626969,2025-09-20 15:53:00.000,Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,228327222,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,16759.0,65259.0,13741.0,17.39,товар
668316414,2025-10-10 19:53:00.000,"Комплект Раскладушка темно-серый 28x66x178 см (полосатая раскладушка, матрас серый объемный )",tsi00010,741771691,bundle,1.0,35100.0,0.0,0,35100.0,20519.0,20519.0,0.0,6115.0,26634.0,8466.0,24.12,основной товар (арт. tsi00010)
646621302,2025-09-20 15:41:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666958058,2025-10-09 16:16:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673610943,2025-10-15 08:28:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
646584081,2025-09-20 15:04:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
668027769,2025-10-10 15:23:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
661516569,2025-10-04 19:09:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,60000.0,0.0,0,60000.0,29301.0,29301.0,0.0,7200.0,36501.0,23499.0,39.16,товар
668028542,2025-10-10 15:24:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
665377755,2025-10-08 08:49:00.000,Туалетный столик Lux белый с черной столешницой 80x40x75см 2ЯЩ,tsi00025,647461287,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
668031247,2025-10-10 15:23:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646750086,2025-09-20 18:01:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
662617469,2025-10-05 19:19:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
662775237,2025-10-05 21:34:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
666958420,2025-10-09 16:19:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
658445587,2025-10-01 20:19:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
668028629,2025-10-10 15:25:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666802782,2025-10-09 13:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660968888,2025-10-04 10:09:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668030595,2025-10-10 15:25:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666803742,2025-10-09 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646809682,2025-09-20 19:07:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,55000.0,0.0,0,55000.0,29301.0,29301.0,0.0,6600.0,35901.0,19099.0,34.73,товар
668638877,2025-10-11 06:22:00.000,"Комплект Раскладушка темно-серый 28x66x178 см (полосатая раскладушка, матрас серый объемный )",tsi00010,741771691,bundle,1.0,35100.0,0.0,0,35100.0,20519.0,20519.0,0.0,6115.0,26634.0,8466.0,24.12,основной товар (арт. tsi00010)
668030542,2025-10-10 15:24:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666959764,2025-10-09 16:23:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660971465,2025-10-04 10:08:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666806333,2025-10-09 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667258708,2025-10-09 21:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
658980162,2025-10-02 11:20:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
660973106,2025-10-04 10:08:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666807123,2025-10-09 13:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667259697,2025-10-09 21:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667264005,2025-10-09 21:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
646885569,2025-09-20 20:24:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
673567164,2025-10-15 07:38:00.000,Туалетный столик Гламур слоновая кость с подсветкой 130x80x36 см,tsi00029,709204015,product,1.0,44900.0,0.0,0,44900.0,23200.0,23200.0,0.0,5388.0,28588.0,16312.0,36.33,товар
673707013,2025-10-15 09:54:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
666950413,2025-10-09 16:10:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666804691,2025-10-09 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660181849,2025-10-03 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673705580,2025-10-15 09:57:00.000,"Tokyo 402464826, 40x60x40 см, белый",tsi00144,402464826,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
659803649,2025-10-03 06:54:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
667664337,2025-10-10 10:00:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,57000.0,0.0,0,57000.0,29301.0,29301.0,0.0,6840.0,36141.0,20859.0,36.59,товар
660970748,2025-10-04 10:09:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660182889,2025-10-03 13:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673701922,2025-10-15 09:56:00.000,"Tokyo 402464826, 40x60x40 см, белый",tsi00144,402464826,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666062528,2025-10-08 19:35:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,60000.0,0.0,0,60000.0,29301.0,29301.0,0.0,7200.0,36501.0,23499.0,39.16,товар
646891417,2025-09-20 20:28:00.000,Кресло качалка Rina черный 100x62x37см,tsi00011,650001508,product,1.0,54900.0,0.0,0,54900.0,30213.0,30213.0,0.0,8491.0,38704.0,16196.0,29.5,товар
660967906,2025-10-04 10:09:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
670392550,2025-10-12 14:44:00.000,Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,228327222,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
646848846,2025-09-20 19:48:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,12311.0,47891.0,21109.0,30.59,товар
666952602,2025-10-09 16:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
665524686,2025-10-08 11:09:00.000,Тумба прикроватная Киото 3Я темно-серый 40х40x60 см,tsi00067,546673412,product,1.0,65000.0,0.0,0,65000.0,0.0,0.0,0.0,7800.0,7800.0,57200.0,88.0,не найдена
646869673,2025-09-20 20:10:00.000,Кресло качалка Rina белый 100x62x37см,tsi00015,716999258,product,1.0,54900.0,0.0,0,54900.0,30213.0,30213.0,0.0,6588.0,36801.0,18099.0,32.97,товар
666602538,2025-10-09 10:36:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,115000.0,0.0,0,115000.0,50661.0,50661.0,0.0,13800.0,64461.0,50539.0,43.95,товар
646997291,2025-09-20 22:19:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,2.0,65000.0,0.0,0,130000.0,34218.0,68436.0,0.0,15600.0,84036.0,45964.0,35.36,товар
664566891,2025-10-07 14:08:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666953273,2025-10-09 16:13:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
647201384,2025-09-21 08:13:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,8280.0,43860.0,25140.0,36.43,товар
647295983,2025-09-21 09:58:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,16759.0,52579.0,26421.0,33.44,товар
664569777,2025-10-07 14:09:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668997563,2025-10-11 12:23:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,15511.0,62511.0,14489.0,18.82,товар
673523581,2025-10-15 06:46:00.000,"Стеллаж напольный TURAN 780806245, 46x46x140 см, коричневый",,780806245,product,1.0,68000.0,0.0,0,68000.0,0.0,0.0,0.0,10063.0,10063.0,57937.0,85.2,не найдена
647237277,2025-09-21 08:55:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666953232,2025-10-09 16:12:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
665951474,2025-10-08 17:54:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
664570664,2025-10-07 14:08:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667257868,2025-10-09 21:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663951771,2025-10-06 22:12:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,2.0,60000.0,0.0,0,120000.0,29301.0,58602.0,0.0,14400.0,73002.0,46998.0,39.16,товар
667264193,2025-10-09 21:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
647163639,2025-09-21 07:23:00.000,Кресло качалка Rina зеленый 100x62x37см,tsi00014,843142698,product,1.0,54900.0,0.0,0,54900.0,30213.0,30213.0,0.0,8491.0,38704.0,16196.0,29.5,товар
667264451,2025-10-09 21:17:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
647379134,2025-09-21 11:13:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,12311.0,47891.0,21109.0,30.59,товар
667260959,2025-10-09 21:16:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666953431,2025-10-09 16:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667262690,2025-10-09 21:17:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
647345434,2025-09-21 10:42:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
668012923,2025-10-10 15:11:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667263232,2025-10-09 21:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674055065,2025-10-15 15:05:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
647366619,2025-09-21 11:02:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
