Номер заказа,Выручка,Себестоимость товаров,Доставка,Комиссия МП,ПОЛНАЯ себестоимость,НДС,Чистая прибыль,Рентабельность %,Количество товаров,Себестоимость доступна
666013607,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666947274,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666814052,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666013776,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666811631,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664226212,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672554482,75000.0,48500.0,0,9000.0,57500.0,0.0,17500.0,23.33,1,Да
666811567,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673955707,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
664574892,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666812434,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658802003,120000.0,58602.0,0,14400.0,73002.0,0.0,46998.0,39.16,1,Да
666947126,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664574939,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671960027,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
666812437,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664576789,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666813209,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664577561,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664743890,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
658498140,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
664573945,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666947689,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673711654,20.0,0.0,0,2.4,2.4,0.0,17.6,88.0,1,Да
WB3993060857,5173.0,12101.0,0,0.0,12101.0,0.0,-6928.0,-133.93,1,Да
666947580,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668017969,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666949252,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668020462,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668021416,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666794845,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666949184,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666796439,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666799039,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668019807,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660175161,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666798298,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666940918,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668111042,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
660177012,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668024311,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666798257,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669152456,63000.0,0.0,0,7560.0,7560.0,0.0,55440.0,88.0,1,Да
666800132,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668024350,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667524015,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
666735862,53000.0,29301.0,0,6360.0,35661.0,0.0,17339.0,32.72,1,Да
668020628,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB4008446966,10351.0,28700.0,0,0.0,28700.0,0.0,-18349.0,-177.27,1,Да
668021611,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666942046,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668021500,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668022459,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663401888,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666594804,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668022526,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663408122,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664557983,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666597243,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666942780,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664558850,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673785617,61500.0,23650.0,0,11411.0,35061.0,0.0,26439.0,42.99,1,Да
663404520,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671777817,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
664558920,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673788042,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
663404591,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663405601,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664559719,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667595942,63000.0,34218.0,0,7560.0,41778.0,0.0,21222.0,33.69,1,Да
669089990,116000.0,58602.0,0,13920.0,72522.0,0.0,43478.0,37.48,1,Да
666942812,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672986433,81000.0,0.0,0,9720.0,9720.0,0.0,71280.0,88.0,1,Да
664560736,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
674165943,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
WB4012608514,10491.0,28700.0,0,0.0,28700.0,0.0,-18209.0,-173.57,1,Да
666833285,81000.0,49551.0,0,11623.0,61174.0,0.0,19826.0,24.48,1,Да
667140963,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664561773,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666544453,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
667141780,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666943705,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664565046,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667148164,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664565053,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664565128,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664568053,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664562880,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666919804,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669346002,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
664563699,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670078838,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
666779889,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663725235,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666943782,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672941035,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
664563813,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666779994,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664686374,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
666920429,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667087892,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666781437,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667090638,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666921521,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666782382,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667095025,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
674334033,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
666786024,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666923273,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665696674,77000.0,47000.0,0,15511.0,62511.0,0.0,14489.0,18.82,1,Да
667090683,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666923248,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666943886,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644048225,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
665699957,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666786210,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666033998,61500.0,23650.0,0,11411.0,35061.0,0.0,26439.0,42.99,1,Да
665704173,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644140559,130000.0,68436.0,0,15600.0,84036.0,0.0,45964.0,35.36,1,Да
666787062,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB4007263805,9838.0,28700.0,0,0.0,28700.0,0.0,-18862.0,-191.73,1,Да
667637638,53000.0,22467.0,0,6360.0,28827.0,0.0,24173.0,45.61,1,Да
668090393,61500.0,23650.0,0,11411.0,35061.0,0.0,26439.0,42.99,1,Да
665701641,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644399397,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
665703264,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644574539,69000.0,35580.0,0,12311.0,47891.0,0.0,21109.0,30.59,1,Да
666363484,41500.0,16150.0,0,4980.0,21130.0,0.0,20370.0,49.08,1,Да
665703193,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666954052,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667638736,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644510914,62000.0,0.0,0,9343.0,9343.0,0.0,52657.0,84.93,1,Да
665703143,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665703381,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644819189,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
665703320,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645381405,61500.0,23650.0,0,9283.0,32933.0,0.0,28567.0,46.45,1,Да
668043446,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666954253,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658777050,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645656619,35000.0,22467.0,0,4200.0,26667.0,0.0,8333.0,23.81,1,Да
671917273,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
664544761,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664392735,110000.0,44934.0,0,13200.0,58134.0,0.0,51866.0,47.15,1,Да
667888580,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
645584936,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
664545647,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667893086,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
664546689,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666955448,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645798273,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
663387805,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664546784,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666814864,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660192827,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645766841,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
672832715,61500.0,23650.0,0,11411.0,35061.0,0.0,26439.0,42.99,1,Да
664551021,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666816727,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645805288,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
660192859,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664545940,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666955933,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666819469,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645842809,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
660198443,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667125973,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664548605,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645932805,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666819545,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664548657,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669329203,75000.0,47000.0,0,13031.0,60031.0,0.0,14969.0,19.96,1,Да
674309994,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
666820113,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645949456,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
660198632,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664551062,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669643349,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
664199355,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666956034,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664552093,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3990059972,6440.0,30213.0,0,0.0,30213.0,0.0,-23773.0,-369.15,1,Да
646028396,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
664199415,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660198666,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664552163,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660199480,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646221449,120000.0,0.0,0,14400.0,14400.0,0.0,105600.0,88.0,1,Да
664197595,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
666026138,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
664199484,20.0,0.0,0,2.4,2.4,0.0,17.6,88.0,1,Да
646221668,120000.0,50661.0,0,18431.0,69092.0,0.0,50908.0,42.42,1,Да
672776259,104000.0,44934.0,0,12480.0,57414.0,0.0,46586.0,44.79,1,Да
646108311,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
666956412,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673537556,41500.0,16150.0,0,4980.0,21130.0,0.0,20370.0,49.08,1,Да
672282735,106431.0,75643.0,0,12771.72,88414.72,0.0,18016.28,16.93,1,Да
646187425,62000.0,0.0,0,7440.0,7440.0,0.0,54560.0,88.0,1,Да
668040753,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673008544,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
646146362,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666956459,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646329823,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
665478986,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665492374,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646469046,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666565840,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666957718,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646625068,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
662384059,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
646626969,79000.0,48500.0,0,16759.0,65259.0,0.0,13741.0,17.39,1,Да
668316414,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
646621302,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666958058,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673610943,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
646584081,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
668027769,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
661516569,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
668028542,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665377755,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
668031247,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646750086,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
662617469,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
662775237,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
666958420,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658445587,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
668028629,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666802782,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660968888,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668030595,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666803742,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646809682,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
668638877,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
668030542,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666959764,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660971465,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666806333,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667258708,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658980162,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
660973106,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666807123,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667259697,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667264005,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646885569,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
673567164,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
673707013,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666950413,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666804691,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660181849,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673705580,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
659803649,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667664337,57000.0,29301.0,0,6840.0,36141.0,0.0,20859.0,36.59,1,Да
660970748,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660182889,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673701922,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666062528,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
646891417,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
660967906,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
670392550,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
646848846,69000.0,35580.0,0,12311.0,47891.0,0.0,21109.0,30.59,1,Да
666952602,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665524686,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
646869673,54900.0,30213.0,0,6588.0,36801.0,0.0,18099.0,32.97,1,Да
666602538,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
646997291,130000.0,68436.0,0,15600.0,84036.0,0.0,45964.0,35.36,1,Да
664566891,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666953273,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647201384,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
647295983,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
664569777,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668997563,77000.0,47000.0,0,15511.0,62511.0,0.0,14489.0,18.82,1,Да
673523581,68000.0,0.0,0,10063.0,10063.0,0.0,57937.0,85.2,1,Да
647237277,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666953232,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665951474,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
664570664,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667257868,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663951771,120000.0,58602.0,0,14400.0,73002.0,0.0,46998.0,39.16,1,Да
667264193,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647163639,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
667264451,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647379134,69000.0,35580.0,0,12311.0,47891.0,0.0,21109.0,30.59,1,Да
667260959,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666953431,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667262690,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647345434,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
668012923,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667263232,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
674055065,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
647366619,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667263354,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669351250,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666953615,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647438760,70000.0,44934.0,0,8400.0,53334.0,0.0,16666.0,23.81,1,Да
667263400,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647673547,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
670767889,54900.0,28700.0,0,6588.0,35288.0,0.0,19612.0,35.72,1,Да
666787905,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666922971,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660953918,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666791294,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647668157,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
669513091,54900.0,30213.0,0,6588.0,36801.0,0.0,18099.0,32.97,1,Да
666964593,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB4010488089,4797.0,12101.0,0,0.0,12101.0,0.0,-7304.0,-152.26,1,Да
667098557,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666923890,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647660550,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
WB4002141329,4814.0,12101.0,0,0.0,12101.0,0.0,-7287.0,-151.37,1,Да
666789552,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667100146,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666923910,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665885420,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
666791395,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667096891,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658826815,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666923951,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647662083,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666791441,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660956574,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660172093,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667097718,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666923979,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668242440,41500.0,16150.0,0,6659.0,22809.0,0.0,18691.0,45.04,1,Да
660960099,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666964769,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673841373,44900.0,23200.0,0,5388.0,28588.0,0.0,16312.0,36.33,1,Да
647568097,265000.0,0.0,0,31800.0,31800.0,0.0,233200.0,88.0,1,Да
667098792,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660172253,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666924790,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667102084,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664691875,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
647830713,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
668978617,130000.0,68436.0,0,15600.0,84036.0,0.0,45964.0,35.36,1,Да
666924847,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671523983,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
647983102,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666926776,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
